Hops,Time to Compute,Traveled,Ping
5,0.491492,18191622.205135792,60.68072041524551
5,0.489992,18022702.602463745,60.117265267221214
5,0.488992,17703274.049779333,59.05176629854667
5,0.513491,19326128.71878782,64.46502682771917
5,0.486491,17491667.661615435,58.34592335977739
5,0.476492,18391317.90792849,61.34683358385939
5,0.487992,17477774.163079876,58.29957963678671
4,0.405494,17598748.291152205,58.70310589520707
5,0.498992,17409097.25738901,58.07049813618061
5,0.477992,18035431.586569134,60.159724588163535
5,0.499992,17406655.58093736,58.06235358016267
5,0.480993,17175607.61048909,57.291660502921694
5,0.488492,17270896.32394095,57.60950943989382
5,0.500992,18285615.167584088,60.99424719207774
5,0.488491,17518271.542595796,58.43466435524914
5,0.486493,17793717.609879456,59.35345354347228
5,0.471993,17470185.580168985,58.27426684869277
5,0.463993,19270828.22636055,64.28056423928342
5,0.484492,17506990.70883598,58.397035543936376
5,0.495492,18130309.083733704,60.47620185523849
5,0.479992,18095826.223714467,60.36117941444953
5,0.503992,17540507.074007004,58.508834104908246
5,0.484492,18327980.11423795,61.135561444007614
5,0.484504,18559739.06184409,61.908626085788136
5,0.458493,17696496.453475513,59.029158670608815
5,0.473491,17226675.58795249,57.4620049410199
5,0.474493,17038966.872960564,56.83587606007192
5,0.504491,17808700.810502175,59.403432121394594
5,0.505492,17538159.176456295,58.5010023616348
5,0.497492,17640821.912915677,58.84344839189575
5,0.486492,18193900.106902227,60.688318677712914
5,0.495011,17275812.36741894,57.62590759595012
5,0.509991,17875392.509303372,59.625891684557175
5,0.474003,17641890.546895623,58.84701297118572
5,0.485492,17250915.009918395,57.54285895012113
5,0.487518,17503853.15750447,58.38656979915622
5,0.495991,18590130.776449423,62.01000193430292
5,0.497007,17378319.446829446,57.967834410180906
5,0.483491,17768898.362145785,59.270665443782164
5,0.498506,18558489.668915987,61.90445855954423
5,0.495491,17739136.477074217,59.17139048046698
5,0.469493,17209323.834406864,57.40412572091829
5,0.510993,18304017.426359776,61.05563052046839
5,0.480491,18718823.429206703,62.43927441992304
5,0.473486,17672184.682537332,58.94806333131122
5,0.497992,17759270.327358983,59.23854977644595
5,0.512991,18914056.129242636,63.09050061367333
5,0.520491,17560647.176046807,58.57601425449747
5,0.494991,17481671.7741426,58.31258066794916
5,0.491992,17818960.136221167,59.43765354863088
5,0.486991,16851764.362772353,56.21143569660857
5,0.485991,18240067.25882079,60.84231572131619
5,0.472991,17218697.06586877,57.4353914558436
5,0.475992,19184058.649263494,63.99113208260149
5,0.480991,17212285.152296796,57.41400361420968
5,0.510491,18131472.086918123,60.48008121631361
5,0.485492,17857992.88609615,59.56785278845092
5,0.494992,17403962.951612797,58.05337193545923
5,0.487491,18282133.905452654,60.98263495147007
5,0.493492,17506798.872124083,58.396395645539805
5,0.491991,17384130.18009361,57.9872169301472
5,0.507994,16922789.25579261,56.448349239957565
5,0.510491,17082565.16052829,56.98130429448929
5,0.497992,17643903.329324994,58.85372689072935
5,0.49749,18630884.61431407,62.14594210574155
5,0.499991,18048605.13633562,60.20366682054073
5,0.486007,17812357.52982874,59.415629624211554
5,0.495492,17817577.85913098,59.4330427685311
5,0.496504,17793204.619360182,59.351742391276794
5,0.49199,17245081.080507867,57.52339905613858
5,0.473505,17908865.097863577,59.73754422247229
5,0.472492,17929676.49180613,59.80696356083801
5,0.486992,18842444.449550003,62.851629760656834
5,0.490491,17921291.874693144,59.77899548844265
5,0.512489,17690057.796398535,59.0076816222438
6,0.561991,18682362.335450105,62.317653301623125
5,0.481993,17739769.514977865,59.17350206763663
5,0.501491,17341289.34464084,57.8443152840405
5,0.485992,17523387.758937426,58.45173021611133
5,0.479992,17068356.96328724,56.933910849602036
5,0.480491,17024651.07376518,56.78812369369689
5,0.496491,17380244.397057757,57.97425535303582
5,0.490491,17784255.997256164,59.32189300072368
5,0.487491,17204016.176491037,57.38642127969704
5,0.491492,18004130.839833263,60.05531653482722
5,0.507492,17657331.001675252,58.89851678480946
5,0.522488,18518395.669612896,61.77071937264791
5,0.504991,18304906.36332463,61.05859569503187
5,0.495492,17034166.213005587,56.81986278202273
5,0.498991,18380247.670780763,61.309907247234946
5,0.488992,17948453.012340423,59.86959529208574
5,0.475993,19328022.65619481,64.47134432293656
5,0.478991,17070477.151963107,56.94098303782236
5,0.483991,17816090.473084096,59.42808138268862
5,0.498992,17299041.348592125,57.70339113734111
5,0.487991,17365437.47660676,57.92486478247725
5,0.479493,17758690.01046472,59.236614047635406
5,0.489491,17281682.370099053,57.645487817408764
5,0.469992,17221253.893725615,57.443920115606964
5,0.477491,18021816.97257196,60.11431112386618
5,0.487493,17978335.884541057,59.969273825025994
5,0.49849,17676287.266461167,58.9617480783478
5,0.522992,19134349.1774745,63.82531913169456
5,0.507493,18443677.013920564,61.521484763180844
5,0.48699,18100369.04918899,60.37633264924114
5,0.507508,17923534.75588014,59.78647693483034
5,0.516991,18227586.128314402,60.80068315099431
5,0.506007,18022264.486105647,60.11580386834566
5,0.499992,18090036.61430785,60.34186735608801
5,0.495491,17386909.23309932,57.99648685322262
6,0.562491,18748356.102776825,62.537784815962226
5,0.46749,18485596.110652786,61.661311819843746
5,0.474492,18719152.673866924,62.440372661902224
5,0.487991,17520023.898009643,58.440509583768986
5,0.491492,17833493.2520079,59.48613080513241
5,0.509491,17720144.161516253,59.10803893449624
5,0.492992,16604127.247786622,55.38540718912094
5,0.511992,17037576.346775323,56.831237763952686
5,0.472993,18045208.02485393,60.192335276288375
5,0.495991,18253965.89100609,60.88867656831928
5,0.501492,17264289.203709546,57.587470458928244
5,0.494491,18411933.714860376,61.41560051417831
5,0.495992,18675753.609440245,62.29560896435714
5,0.502491,18576444.55296678,61.964349606471686
5,0.482492,17678084.748894714,58.967743834403606
5,0.503491,17488312.33779938,58.33473120417473
5,0.499992,17462998.874597427,58.25029457911852
5,0.507492,17827329.823414445,59.465571820174304
5,0.50199,18107056.991728798,60.398641224410255
5,0.462492,18314498.19942169,61.09059061653536
5,0.479504,18250448.391141415,60.87694345164381
5,0.483993,18473191.041401226,61.61993296256003
5,0.519016,18264411.447887074,60.92351919585019
5,0.490492,17176168.04036669,57.2935298957846
5,0.470004,17364616.342778973,57.92212577483595
5,0.475493,17772090.098961074,59.281311931882215
5,0.478992,17957168.121770687,59.898665768196274
5,0.481491,17344282.366557904,57.854298930583845
5,0.48251,17090569.36675251,57.008003452737015
5,0.483991,17870165.09079967,59.608454893206755
5,0.49455,18635193.74046691,62.160315803500104
5,0.500491,18108026.188800685,60.40187411787535
5,0.486503,18177098.06665976,60.632273103829405
5,0.518991,17846847.52834633,59.530675876468116
5,0.491001,17632540.881363545,58.81582584374153
5,0.488992,17946698.573744774,59.863743114819314
5,0.493991,18134737.112593934,60.49097216973977
5,0.493993,17142066.905868795,57.179780754285545
5,0.495991,18011471.32330484,60.0798017522657
5,0.513992,19310366.898705695,64.41245105482473
5,0.51949,18891716.60674986,63.01598398710159
5,0.488991,17843174.919865813,59.518425373138186
5,0.502492,17358501.944668323,57.90173033796528
5,0.503493,17398679.817929097,58.035749298271526
5,0.466992,16960360.299843498,56.573672753938475
5,0.482993,17454810.744741768,58.22298191766963
5,0.483991,17767402.366685137,59.265675340026355
5,0.488992,18385880.732325636,61.32869711813441
5,0.497492,17288760.19422207,57.66909689756192
5,0.516489,18085911.516689874,60.32810751145077
5,0.504493,16933163.868999477,56.48295522486222
5,0.507988,18785427.015824795,62.661440072477326
5,0.489993,17937911.245774474,59.83443174358755
5,0.498992,18120141.59087507,60.442286749454
5,0.503491,17711343.305779614,59.07868243949278
5,0.489994,17913654.86498719,59.75352116594685
5,0.482493,17463527.916496396,58.25205927295381
5,0.480497,16831788.175980024,56.14480230943511
5,0.499492,17953293.852459148,59.885742596735476
5,0.512018,18488975.71472948,61.67258496567866
5,0.509491,17609265.22010622,58.7381865943492
5,0.475992,17433259.430545107,58.15109447098665
5,0.478992,17497146.49121064,58.364198768266
5,0.488992,17640450.21042585,58.842208525840455
5,0.494491,18587042.384766024,61.999700168459285
5,0.494007,17051069.808126513,56.87624710651996
5,0.491991,17688396.20229564,59.002139140871634
5,0.464993,17221980.45199852,57.44634365315224
5,0.48999,17320602.122206416,57.775310137245135
5,0.492992,18182929.941291906,60.651726143808986
5,0.498992,18568986.79006601,61.93947318696375
5,0.486507,17332880.437264442,57.81626618804725
5,0.481992,17623978.972875785,58.78726639097211
5,0.509991,18047871.34385057,60.20121915226103
5,0.498492,17628397.537464716,58.80200513606225
5,0.486992,17312612.262393028,57.74865883347321
5,0.489991,16931365.275184948,56.47695576163847
5,0.496991,18750620.41773762,62.54533775772404
5,0.487492,17624830.477501035,58.79010670468984
5,0.483992,17651743.291639674,58.87987819026265
5,0.502492,18714386.821485423,62.42447548942133
5,0.496991,17765826.35028632,59.2604183151504
5,0.486491,17224179.79470189,57.453679870789976
5,0.490993,17364871.540112067,57.922977021516736
5,0.50649,17655858.801478967,58.89360605351246
5,0.490492,17416069.692855738,58.09375567761364
5,0.493491,17968449.420107704,59.936296129171794
5,0.472992,18989068.425392408,63.340714702281936
5,0.486993,17740075.061074108,59.17452125971478
5,0.497492,17320616.093259957,57.775356739663785
5,0.488992,18188156.676588334,60.66916065622523
5,0.486492,18047777.768706255,60.200907019175474
5,0.481492,17891021.452840213,59.67802422900265
5,0.496992,17382267.2968375,57.98100302042791
5,0.483992,17874669.73347234,59.623480763879996
5,0.494492,17720148.553599346,59.108053584908575
5,0.508492,17835956.801868282,59.49434832298876
5,0.491992,17957803.6309422,59.90078559862827
5,0.466989,17624570.501079302,58.78923951668517
5,0.483492,17704052.204129353,59.054361942080874
5,0.487494,18810217.14053747,62.744131028225304
5,0.499492,18076994.90812922,60.29836490658463
5,0.482492,18022284.552080907,60.11587080123493
5,0.496492,17896663.6999714,59.6968447397202
5,0.486505,17529758.305616356,58.472980072641846
5,0.455992,18259214.13106835,60.90618281291357
5,0.496045,18028590.20144299,60.13690418361625
5,0.499491,19619656.097485892,65.44412877916412
5,0.493007,17428957.171935447,58.13674368088651
5,0.493491,18454438.049305357,61.55737971373554
5,0.498004,18032756.530738045,60.150801562324986
5,0.483987,17591425.80912266,58.67868072411621
5,0.490501,17281821.90352403,57.645953250818394
5,0.485992,18355509.795808166,61.22739057786086
5,0.487014,17384081.73461206,57.98705533341393
5,0.501491,17369104.633167803,57.937097100161196
5,0.482504,17115456.73944854,57.09101879284294
5,0.494493,18361105.279616073,61.246055102921176
5,0.508993,17892735.43669983,59.68374146379397
5,0.488989,18146066.794381265,60.52876392053463
5,0.495991,17217834.216751922,57.43251330097487
5,0.483991,17551112.313732233,58.5442093770773
6,0.56399,18226069.53494608,60.79562434001368
5,0.475993,17533547.2711734,58.48561870140387
5,0.478992,17645411.186427902,58.85875656066509
5,0.484491,18817963.224022042,62.769969181686285
6,0.55549,19391658.333469275,64.68361009547644
5,0.498992,18088482.06900529,60.33668195108047
5,0.503492,18397949.933823194,61.36895564117596
5,0.487492,17553305.714159273,58.55152577341463
5,0.490992,17255736.173576593,57.55894062116291
5,0.496491,17834775.349335358,59.49040742151083
5,0.488492,16928910.24285888,56.468766655218566
5,0.493992,17161146.41725641,57.24342315423845
5,0.492491,17016702.998892557,56.76161176948548
5,0.487991,18169533.70497154,60.60704110903825
5,0.477492,17649799.890346814,58.8733957012808
5,0.481493,18077251.595409043,60.29922112319278
5,0.504991,18350995.04556201,61.21233099195134
5,0.483493,17863711.34217134,59.586927504844695
5,0.478992,18065492.78754547,60.259997961874895
5,0.480496,17827107.62612628,59.46483064979553
5,0.476493,18208573.576547325,60.737264104295285
5,0.484492,17693952.948730964,59.020674451964744
5,0.489492,18933755.396316256,63.15621029608649
5,0.484497,18140775.722953383,60.51111480588219
5,0.494492,18464265.760562193,61.590161430086795
5,0.509492,18311538.62056299,61.0807185240278
5,0.499992,18055654.8256354,60.227182053024706
5,0.495492,18010667.726728212,60.077121242597954
5,0.487992,17527070.90639694,58.46401587369143
5,0.472992,17553320.32118306,58.55157449720169
5,0.506991,17255637.422709603,57.55861122372473
5,0.509501,18866366.356529284,62.93142465375874
5,0.495491,17830020.51315801,59.47454699513189
5,0.488993,17870603.144970413,59.60991608464762
5,0.493491,18000170.47604634,60.04210618310669
5,0.480492,17511409.78714995,58.4117760026288
5,0.507991,17679170.160266027,58.97136437704766
5,0.476493,17382798.986795556,57.98277654723759
5,0.485992,18182710.845118254,60.65099531763486
5,0.513492,19288305.50806731,64.33886217626274
5,0.499992,17847897.831418116,59.53417931042973
5,0.490993,18043604.614229094,60.18698687410965
5,0.481492,17180871.247865055,57.309218107426474
5,0.483492,18161128.03014259,60.57900279566271
5,0.506491,18484432.42257632,61.65743017421465
5,0.476992,17262433.345838808,57.581279983372255
5,0.488991,16898099.483983256,56.36599302546578
5,0.503491,17737407.338285338,59.16562269427266
5,0.499492,18042966.960537918,60.18485989032999
5,0.485992,17690002.53202919,59.007497280149
5,0.483991,17779544.258830655,59.30617633297169
5,0.503491,18165061.015115548,60.592121821489556
5,0.500991,17408686.86872148,58.06912922692585
5,0.487992,17802853.232466694,59.38392670049941
5,0.498492,17623605.90593463,58.786021973597066
5,0.477492,17732517.425889276,59.14931170212394
5,0.490991,17860102.99457774,59.574891352762194
5,0.51799,18168761.954222396,60.60446682561751
5,0.47399,18010265.31247073,60.07577893311208
5,0.482992,17998386.51542557,60.036155530963626
5,0.482992,17906984.442884997,59.73127103266734
5,0.482991,17974058.0995172,59.955004670021445
5,0.491992,18941228.774433397,63.18113880234998
5,0.479492,17335260.458843425,57.824205085545664
5,0.474491,17027492.202486638,56.797600679073255
5,0.490992,17771296.27259475,59.27866401212828
5,0.490537,17560672.182461463,58.57609766691882
5,0.499993,17910510.11030271,59.74303139336738
5,0.520009,17516875.498743918,58.430007654174986
5,0.484491,17559546.501010057,58.57234279774557
5,0.491002,18298996.512486026,61.038882554423004
5,0.508491,17077423.948048066,56.964155055483005
5,0.494491,17342584.54544154,57.84863560890118
5,0.489991,17571436.945658796,58.61200505211778
5,0.481506,17322221.781585954,57.78071273943582
5,0.482993,17892276.91556603,59.68221200191252
5,0.511503,18083472.85531718,60.319973012653726
5,0.495492,18153303.30103221,60.55290230862985
5,0.489991,18199652.97401855,60.707508176985456
5,0.469492,17503086.562064856,58.38401271199718
5,0.482991,18100155.19714346,60.37561931559566
5,0.485991,17616684.41206148,58.762934355030865
5,0.481492,16820634.61916193,56.107598048304226
5,0.470992,17544124.708739795,58.52090123555275
5,0.489992,17682087.40999354,58.98109527477083
5,0.483991,17332812.513236772,57.816039617877415
5,0.485493,17597213.961637765,58.697987922810725
5,0.477491,17617926.967918664,58.76707907526087
5,0.490992,18042507.88502164,60.183328579227634
5,0.510492,18212592.16097891,60.7506686591837
5,0.509992,17190778.181517817,57.34226408124765
5,0.499491,17837428.508936267,59.4992574093868
5,0.501992,17207891.19633817,57.3993469546751
5,0.489993,17556439.156757716,58.56197781293641
5,0.493991,17538746.71767957,58.50296218821321
5,0.479492,18515326.594222378,61.760482039022286
5,0.548493,19299204.689497083,64.3752179324255
5,0.504491,18124367.77511546,60.45638378277091
5,0.494991,17759306.936740063,59.23867189219752
5,0.480492,18099852.10952238,60.374608324107996
5,0.480492,17150253.000975378,57.207086628542044
5,0.491492,17472522.292074565,58.28206128067001
5,0.487992,18244803.58228468,60.85811439592956
5,0.479492,18435118.1073003,61.49293532356365
5,0.495492,17256925.681487694,57.56290839249035
5,0.48849,18235167.438593082,60.82597168019826
5,0.480493,17569033.15766979,58.60398687840827
5,0.503995,18999698.682513304,63.37617342350104
5,0.511987,17925433.221243743,59.79280953368534
5,0.475993,18346221.370035168,61.19640772426631
5,0.50499,17929682.09687478,59.80698225733465
5,0.48252,18042981.436555933,60.18490817712882
5,0.501991,17722259.88640659,59.11509623313066
5,0.491005,18285113.656388953,60.992574330786205
5,0.507992,18012640.28862502,60.08370100088516
5,0.512491,19281953.599669985,64.31767449034803
5,0.475993,18337642.95558388,61.16779321352864
5,0.479009,17545635.54819063,58.52594085353045
5,0.471491,18215572.522878077,60.760610076452615
5,0.484992,17071003.64938523,56.94273924419642
5,0.476992,17468075.40526847,58.26722806283181
5,0.484991,17688196.89775258,59.00147433247146
5,0.475492,18159057.24592863,60.57209540298983
5,0.475005,17387351.413279157,57.99796180754847
5,0.498491,17903368.275421333,59.71920879630584
5,0.489991,17404837.07899435,58.05628771056984
5,0.496493,17677790.469240062,58.96676222312966
5,0.491993,17817236.000763033,59.4319024517516
5,0.49399,17457164.9621879,58.23083474184521
5,0.517991,17529222.875698928,58.471194070670435
5,0.50299,17949926.260858078,59.874509520206466
5,0.482492,18676751.747199975,62.29893839356643
5,0.499492,17883071.24374505,59.6515051857911
5,0.488491,17834972.261164725,59.49106424867717
5,0.494492,18430889.02807144,61.47882863360458
5,0.499491,17945484.1279747,59.85969215974768
5,0.492492,16898055.402839057,56.365845986595
5,0.483491,17733917.228763286,59.15398094194634
5,0.472492,17570649.967498474,58.609379975520376
5,0.494992,17862200.733670972,59.58188865723483
5,0.502994,17949913.560139984,59.874467155170784
5,0.483992,18550146.47082412,61.876628646132836
5,0.491988,17724505.80630266,59.12258781556084
5,0.493993,18518020.574977633,61.769468191613306
5,0.496993,17642729.337293863,58.849810874806884
5,0.487488,17271258.525740296,57.61071761505665
5,0.486492,17419006.305112876,58.10355116178399
5,0.494493,18172429.103717193,60.616699119730995
5,0.487993,17581383.48127067,58.64518312385643
5,0.504992,18083707.7277516,60.3207564627697
5,0.490017,17566048.566048745,58.594031352305755
5,0.477991,19105044.994743876,63.72757089906184
5,0.488001,17787957.82523121,59.33424096979682
5,0.474992,18535200.132798538,61.82677302859995
5,0.496,17014360.541683093,56.75379817323719
5,0.494993,17329090.152229477,57.80362315798059
5,0.495992,18122989.179619204,60.4517852831467
6,0.56899,18131817.66457785,60.48123393931517
5,0.486492,18023763.618169248,60.120804434682796
5,0.504492,18148581.46994324,60.53715197537606
5,0.490989,18925184.17984355,63.127619795221094
5,0.509992,17852560.63272318,59.54973274151761
5,0.505494,17263023.770965256,57.58324942961625
5,0.483991,17378348.98751506,57.967932947302245
5,0.500505,18396644.063437454,61.36459972641024
5,0.498991,17819527.815031882,59.439547121332104
5,0.503491,17920412.620317347,59.776062611519976
5,0.478492,17343040.507332217,57.85015653406641
5,0.488992,17838385.07898099,59.502448183622704
5,0.505491,17987066.06751607,59.99839458107001
5,0.480492,18400867.894981805,61.37868891197784
5,0.487491,17726821.7223122,59.13031287989516
5,0.488492,17004167.528569736,56.71979794104538
5,0.489492,17012060.34321064,56.74612553696361
5,0.490994,17758641.04447758,59.23645071468235
5,0.498992,17484633.676672727,58.32246051139035
5,0.478991,18198653.248282596,60.7041734508576
5,0.489992,17238392.88006385,57.50108962069363
5,0.474992,17807429.893211976,59.39919279760654
5,0.473991,16769735.693366356,55.93781750587599
5,0.478993,17435954.014307965,58.16008263499454
5,0.479991,17486764.65794234,58.32956869982859
5,0.489992,17896302.674423035,59.69564048810833
5,0.496491,17258799.052935135,57.569157287050395
5,0.493992,17619581.953003027,58.77259951132002
5,0.469492,17489763.25446674,58.33957094126057
5,0.508491,18413626.970494565,61.42124860705155
5,0.481491,18373861.903817736,61.288606621301156
5,0.493992,17600425.19879206,58.70869945704057
5,0.492991,17755076.775941815,59.224561594511286
5,0.487991,17143056.253831156,57.183080863886566
5,0.504991,17932956.05657654,59.817903011463834
5,0.484992,17528841.54050326,58.469922073366845
5,0.492991,17577122.52153213,58.630970091962986
5,0.486492,17255766.31234083,57.559041153259805
5,0.498991,18081483.577971082,60.313337497628964
5,0.49999,18015556.315435547,60.09342781939632
5,0.499494,17445321.121015076,58.191327939936805
5,0.486493,17559030.820336998,58.5706226721629
5,0.491503,17686608.79818402,58.9961770024794
5,0.48749,17364444.4641052,57.92155244928912
5,0.494516,17765680.47300967,59.25993172092919
5,0.483992,17893172.839058753,59.68520048102462
5,0.481492,18028283.79031681,60.135882106108795
5,0.491491,16890372.606160104,56.34021893519596
5,0.484994,17984023.688752137,59.988246297805894
5,0.514989,17733711.714614112,59.153295420529574
5,0.506992,17653557.15800531,58.885928597233644
5,0.518489,17165988.749334626,57.25957543552939
5,0.482493,18821158.85306571,62.780628652862795
5,0.48949,19319492.820993762,64.44289185513648
5,0.488992,17532269.869504273,58.48135774805578
5,0.476492,18208191.45879365,60.73598949665916
5,0.493492,17787587.136860713,59.33300448647952
5,0.488491,17229516.771585934,57.47148210956294
5,0.490492,17828224.885585405,59.46855742622625
5,0.491992,17263093.163113914,57.58348089691061
5,0.498992,17815639.583372932,59.4265773764932
5,0.515491,17965732.848003767,59.927234619952436
5,0.504992,17120667.88721873,57.108401310867976
5,0.499991,17739911.20771022,59.17397470372043
5,0.485492,17875867.039072853,59.62747454549975
5,0.493991,17766394.008448057,59.26231181897405
5,0.494992,17613263.43285223,58.751523196608495
5,0.472492,18222672.57494627,60.784293301050475
5,0.476991,17953704.342137057,59.88711184292462
5,0.479492,16904690.31335562,56.387977665974425
5,0.497991,18435329.832988884,61.49364156444578
5,0.499982,18816487.468479216,62.76504659102969
5,0.469493,17600596.83427916,58.70927197140398
5,0.491992,17430369.64288003,58.14145517684418
5,0.50499,17988073.781934362,60.001755954573994
5,0.500492,17540173.84575675,58.50772257510293
5,0.489492,17478064.877681073,58.30054935632227
5,0.498524,17156299.101329263,57.227254248616795
5,0.486992,16861646.343598515,56.244398436758914
5,0.485992,17842631.911828626,59.516614093280005
5,0.495992,17044651.300779894,56.85483727042116
5,0.492007,17478664.386502754,58.30254910251229
5,0.474493,17660308.164787784,58.908447532074604
5,0.481043,17351917.24765324,57.87976615279885
5,0.480492,17252067.955857757,57.546704763837546
5,0.494992,18073790.405485485,60.28767583626416
5,0.460992,17837516.769674644,59.499551815522146
5,0.499018,18216667.51313607,60.76426257082356
5,0.476493,17650582.1285363,58.87600496703726
5,0.477491,18097848.747411516,60.36792582736477
5,0.49549,18572946.140168656,61.952680157397474
5,0.495547,18597484.382769007,62.03453092485091
5,0.469493,17839381.146896712,59.50577070857551
5,0.494507,18807768.521560624,62.73596331443586
5,0.498991,17882173.92015623,59.648512036461085
5,0.490007,17743671.987571172,59.1865193151197
5,0.496991,17615623.9937953,58.75939718041238
5,0.490518,18451850.018364206,61.54874697168566
5,0.480493,18051775.818785526,60.21424307883693
5,0.477492,17877996.793261446,59.63457864083627
5,0.498991,17835923.223749988,59.494236318441544
5,0.486012,17785453.680206064,59.325888041045516
5,0.483991,17837438.348454833,59.4992902304881
5,0.490005,17098612.175469074,57.034831375039914
5,0.479492,18046556.928641167,60.19683473503138
5,0.487499,17493413.958038904,58.35174837768067
6,0.56899,17186416.23615245,57.327714197559565
5,0.503991,17771526.702888306,59.27943264485717
5,0.479992,16892827.278834093,56.34840684194566
5,0.492492,17972130.320205133,59.94857429035884
5,0.499491,18569269.469066534,61.94041610262045
5,0.464992,17442093.47660315,58.18056167698613
5,0.491992,19019528.611815102,63.44231894819628
5,0.47299,18521144.174411673,61.779887397872585
5,0.486492,17235284.804877196,57.49072219775002
5,0.489492,18279248.609157998,60.97301063892681
5,0.502991,17265938.202161077,57.592970925729624
5,0.479492,18028999.388310526,60.138269084097715
5,0.493492,17355517.77714157,57.89177622648907
5,0.499992,17008764.319153547,56.73513118406671
5,0.491992,18032221.319765486,60.14901629067506
5,0.478493,17514525.672824476,58.42216947855577
5,0.515489,17991157.965657108,60.01204368417165
5,0.480492,17147975.68398262,57.19949031666967
5,0.479992,17165181.91187653,57.25688411544462
5,0.495992,18230843.687400922,60.81154919855929
5,0.491491,18459613.390979975,61.57464279548107
5,0.479492,18305005.542412344,61.05892652086063
5,0.484491,18365734.95513708,61.26149803828646
5,0.492492,18146138.057061523,60.529001627250835
5,0.475992,17820688.983151615,59.44342036129026
5,0.509992,17564887.027036536,58.59015687518347
5,0.484493,17249851.06794609,57.53931002168411
5,0.493991,17499493.050089188,58.37202604620975
5,0.471994,17089213.227827396,57.00347986017165
5,0.492491,17333205.339797754,57.81734994624999
5,0.504492,17841452.32250826,59.51267940681022
5,0.484993,18205328.641181502,60.72644016493031
5,0.492492,17884564.945750717,59.656487639404496
5,0.485992,17683797.75860747,58.98680038368767
5,0.493509,17338133.105524663,57.8337872035201
5,0.481991,18284150.419475242,60.98936131826894
5,0.492502,17118014.46553043,57.09955044876256
5,0.491992,17167383.139506936,57.264226620522216
5,0.492991,17623169.186016325,58.7845652327433
5,0.501992,17600595.788045958,58.709268481545635
5,0.490492,18589817.737708203,62.008957749451184
5,0.494491,18343149.965187714,61.18616262040868
5,0.473507,17884910.680052456,59.65764088490758
5,0.501491,17433713.62627233,58.152609504864685
5,0.490992,17746823.341395512,59.19703110006048
5,0.490991,17632894.391858008,58.81700502783168
5,0.475492,17049897.96836809,56.872338269806534
5,0.497493,17864275.794419356,59.58881031489117
5,0.486992,17504194.863449346,58.38770960750709
5,0.484992,17545950.7867536,58.52699237619775
5,0.484492,17548240.58447884,58.534630319312775
5,0.483491,17539311.08468836,58.504844713932236
5,0.487992,17640407.186335288,58.842065012921104
5,0.477992,17549154.1359023,58.53767759887293
5,0.482991,17867631.806854423,59.60000476747962
5,0.489991,17679963.494447492,58.97401065504961
5,0.479993,17937923.044678804,59.83447110049629
5,0.49249,17399803.50009498,58.03949749854606
5,0.476492,17207924.933346342,57.39945948922191
5,0.503492,18219280.286778525,60.77297784564173
5,0.499496,18185079.25792811,60.658895492447314
5,0.553985,19238140.83502078,64.17153083738965
5,0.518991,18035099.86231036,60.15861807513382
5,0.52099,18153968.099403992,60.555119837318365
5,0.490492,17357244.270046104,57.897535186963154
5,0.498991,17662550.47313746,58.91592706768265
5,0.489993,17479938.370445024,58.306798655550644
5,0.499049,17403194.852113545,58.050809831297244
5,0.49799,18166761.23270367,60.59779313694162
5,0.482052,18078298.48583397,60.3027131737897
5,0.486491,17051846.301166147,56.87883720851917
5,0.482551,17396118.03592157,58.02720411324016
5,0.509991,17573009.90550565,58.617251881433766
5,0.500492,18172423.37990799,60.616680027158495
5,0.493992,18342632.423202015,61.1844362861553
5,0.511003,18070120.72418679,60.27543509696184
5,0.482491,18126433.427188084,60.46327405646286
5,0.480512,18331136.583481494,61.1460902921503
5,0.479991,17740174.77001227,59.17485385293442
5,0.477001,17500368.866542324,58.374947455456734
5,0.483492,17683067.471839607,58.98436440922185
5,0.492006,18131282.789734837,60.47944978887273
5,0.484492,17239236.620816987,57.50390403692142
5,0.489493,17148838.661807053,57.20236890086071
5,0.480992,17508915.463386472,58.40345583408033
5,0.505494,17424488.08280668,58.12183640407109
5,0.50599,18272417.138172004,60.950223304391635
5,0.516992,17254830.245494373,57.55591877033214
5,0.49449,17772436.05177085,59.282465906249655
5,0.487492,17881628.31753569,59.646692102004366
5,0.481992,17382617.391774528,57.98217081144473
5,0.496492,17939396.517499693,59.83938607681206
5,0.494492,17597629.632278733,58.69937445083252
5,0.477992,17647055.06759192,58.86423995803257
5,0.474493,17668507.62289108,58.93579798049048
5,0.507491,18299650.93790028,61.041065482649365
5,0.481991,16951000.510839526,56.54245185822663
5,0.495991,17427875.60583754,58.133135964693984
5,0.497991,17808643.25436543,59.40324013478654
5,0.518492,18451307.91049982,61.54693869448075
5,0.512491,18150803.346305758,60.544563357210556
5,0.475991,17954332.280714817,59.8892064205739
5,0.491991,17238068.40858068,57.500007300319396
5,0.507992,17821910.357687633,59.44749442823749
5,0.498498,18101572.419947397,60.38034666205008
5,0.50649,17801165.871591136,59.37829827042457
5,0.481006,17572758.42345949,58.61641302761631
5,0.491991,17487726.07764567,58.332775650784455
5,0.496491,18266967.048288077,60.932043761261546
5,0.500491,17699608.157271232,59.0395381972895
5,0.503991,18223762.75831327,60.78792976135887
6,0.58199,17841910.359327484,59.51420725319213
5,0.483991,17533559.699831404,58.485660158944775
